id,year,month,day,hour,minute,second,latitude,longitude,depth(km),magnitude
 21454, 2016, 01, 22, 00, 57, 36,  37.0562,  -98.0478,   5.042,  1.8  
 21455, 2016, 01, 22, 01, 15, 42,  35.6733,  -97.4178,   6.224,  3.2  
 21456, 2016, 01, 22, 01, 15, 43,  35.6695,  -97.4231,   6.455,  3.2  
 21457, 2016, 01, 22, 02, 40, 35,  36.4694,  -98.7412,   7.183,  2.5  
 21458, 2016, 01, 22, 04, 24, 43,  36.4705,  -98.7392,   7.336,  2.9  
 21459, 2016, 01, 22, 05, 17, 09,  36.5110,  -98.7029,   6.899,  3.2  
 21460, 2016, 01, 22, 06, 05, 02,  35.8980,  -97.2564,   6.614,  3.1  
 21461, 2016, 01, 22, 06, 30, 58,  36.4817,  -98.7382,   6.379,  2.3  
 21462, 2016, 01, 22, 06, 58, 46,  36.1602,  -97.0524,   6.270,  2.0  
 21463, 2016, 01, 22, 07, 43, 27,  36.1607,  -97.0514,   6.253,  2.6  
 21464, 2016, 01, 22, 08, 22, 04,  36.8272,  -97.9858,   5.860,  3.0  
 21465, 2016, 01, 22, 08, 45, 05,  36.4720,  -98.7379,   7.184,  3.0  
 21466, 2016, 01, 22, 09, 38, 30,  36.4848,  -98.7370,   7.868,  2.5  
 21467, 2016, 01, 22, 10, 59, 09,  36.5946,  -97.8327,   7.168,  3.7  
 21468, 2016, 01, 22, 11, 45, 56,  36.7517,  -98.0555,   7.031,  3.2  
 21469, 2016, 01, 22, 12, 19, 02,  36.4702,  -98.7436,   6.963,  2.0  
 21470, 2016, 01, 22, 12, 41, 24,  36.8600,  -97.9940,   3.772,  3.1  
 21471, 2016, 01, 22, 14, 17, 40,  36.5937,  -97.8332,   7.174,  2.8  
 21472, 2016, 01, 22, 17, 47, 29,  36.6935,  -97.9754,   5.933,  2.5  
 21473, 2016, 01, 22, 20, 27, 58,  36.4795,  -98.7466,   6.810,  2.3  
 21474, 2016, 01, 22, 21, 09, 25,  35.6680,  -96.8640,   7.087,  2.8  
 21475, 2016, 01, 22, 21, 40, 32,  37.0597,  -97.5301,   6.038,  1.9  
 21476, 2016, 01, 22, 23, 16, 28,  35.6582,  -97.4027,   6.593,  2.5  
 21477, 2016, 01, 23, 01, 17, 20,  36.1750,  -96.8340,   3.686,  2.6  
 21478, 2016, 01, 23, 03, 40, 27,  36.4927,  -98.7155,   7.115,  3.1  
 21479, 2016, 01, 23, 04, 18, 35,  36.4934,  -98.7153,   7.092,  2.6  
 21480, 2016, 01, 23, 06, 27, 54,  35.9655,  -96.9061,   3.079,  2.4  
 21481, 2016, 01, 23, 15, 33, 29,  36.9373,  -98.0600,   5.484,  2.3  
 21482, 2016, 01, 23, 16, 05, 02,  36.1607,  -97.0510,   6.243,  1.8  
 21483, 2016, 01, 23, 16, 54, 34,  36.8265,  -97.9869,   5.967,  2.5  
 21484, 2016, 01, 24, 05, 43, 40,  36.8174,  -97.7774,   5.407,  2.5  
 21485, 2016, 01, 24, 06, 16, 20,  36.4421,  -98.3664,   6.759,  3.0  
 21486, 2016, 01, 24, 08, 27, 43,  35.9653,  -96.9063,   3.108,  2.0  
 21487, 2016, 01, 24, 08, 52, 59,  36.8175,  -97.7774,   5.458,  2.5  
 21488, 2016, 01, 24, 09, 44, 33,  36.4424,  -98.8045,   4.804,  2.3  
 21489, 2016, 01, 24, 10, 01, 41,  36.9299,  -97.6444,   6.136,  3.5  
 21490, 2016, 01, 24, 11, 18, 20,  36.4755,  -99.0857,   7.336,  2.6  
 21491, 2016, 01, 24, 12, 30, 41,  35.7486,  -96.6389,   4.460,  2.3  
 21492, 2016, 01, 24, 14, 28, 58,  36.5008,  -97.2969,   5.968,  2.5  
 21493, 2016, 01, 24, 16, 21, 56,  36.4598,  -98.7735,  10.958,  3.0  
 21494, 2016, 01, 24, 16, 21, 57,  36.4771,  -98.7479,   7.411,  2.8  
 21495, 2016, 01, 24, 17, 49, 38,  35.7543,  -96.6428,   3.480,  2.1  
 21496, 2016, 01, 24, 18, 19, 41,  36.9377,  -97.8526,   5.160,  3.0  
 21497, 2016, 01, 24, 22, 52, 59,  36.6545,  -98.4625,   7.413,  3.3  
 21498, 2016, 01, 24, 23, 11, 05,  36.6561,  -98.4611,   7.342,  2.3  
 21499, 2016, 01, 25, 01, 40, 06,  36.7420,  -98.7494,   2.973,  2.2  
 21500, 2016, 01, 25, 03, 42, 28,  36.7702,  -98.4898,   7.038,  2.8  
 21501, 2016, 01, 25, 03, 58, 48,  36.8170,  -97.7779,   5.417,  2.3  
 21502, 2016, 01, 25, 04, 21, 07,  36.7393,  -98.7518,   4.489,  2.2  
 21503, 2016, 01, 25, 04, 26, 48,  36.8222,  -97.7746,   4.604,  2.1  
 21504, 2016, 01, 25, 04, 56, 10,  35.8785,  -97.3482,   5.692,  3.4  
 21505, 2016, 01, 25, 05, 30, 39,  36.6549,  -98.4740,   7.834,  2.2  
 21506, 2016, 01, 25, 05, 50, 42,  35.8797,  -97.3466,   5.863,  2.5  
 21507, 2016, 01, 25, 07, 09, 10,  35.8799,  -97.3452,   5.988,  2.7  
 21508, 2016, 01, 25, 07, 17, 12,  36.6544,  -98.4602,   7.829,  2.8  
 21509, 2016, 01, 25, 07, 55, 10,  36.8169,  -97.7783,   5.454,  2.5  
 21510, 2016, 01, 25, 08, 11, 05,  36.7790,  -98.4797,   2.498,  2.3  
 21511, 2016, 01, 25, 08, 50, 00,  35.8812,  -97.3388,   5.357,  2.1  
 21512, 2016, 01, 25, 08, 53, 51,  36.8263,  -97.7744,   5.079,  2.3  
 21513, 2016, 01, 25, 09, 28, 10,  36.4622,  -98.7511,   7.190,  1.9  
 21514, 2016, 01, 25, 09, 38, 13,  35.8794,  -97.3473,   5.852,  2.5  
 21515, 2016, 01, 25, 10, 05, 43,  35.8800,  -97.3467,   5.833,  3.0  
 21516, 2016, 01, 25, 10, 29, 04,  36.8235,  -97.7754,   5.105,  2.3  
 21517, 2016, 01, 25, 12, 09, 43,  36.7565,  -98.0674,   6.753,  2.2  
 21518, 2016, 01, 25, 12, 24, 27,  36.7040,  -97.5683,   5.462,  2.8  
 21519, 2016, 01, 25, 16, 29, 38,  36.8216,  -97.7732,   5.793,  2.8  
 21520, 2016, 01, 25, 16, 32, 44,  36.8193,  -97.7754,   5.523,  2.3  
 21521, 2016, 01, 25, 21, 22, 05,  36.8180,  -97.7769,   5.471,  2.6  
 21522, 2016, 01, 25, 21, 33, 19,  36.8297,  -98.2850,   4.781,  2.3  
 21523, 2016, 01, 25, 22, 26, 30,  36.0826,  -96.8648,   5.943,  2.6  
 21524, 2016, 01, 25, 23, 23, 57,  36.8268,  -98.2872,   6.423,  2.7  
 21525, 2016, 01, 26, 06, 24, 50,  36.9160,  -97.9814,   4.541,  3.2  
 21526, 2016, 01, 26, 07, 32, 47,  35.9648,  -96.9073,   2.962,  2.2  
 21527, 2016, 01, 26, 08, 15, 03,  36.7377,  -98.3347,   5.632,  2.3  
 21528, 2016, 01, 26, 09, 50, 42,  35.9496,  -97.3935,   7.386,  2.7  
 21529, 2016, 01, 26, 11, 15, 46,  35.9396,  -97.4253,   5.664,  2.3  
 21530, 2016, 01, 26, 13, 55, 14,  36.8333,  -98.2881,   5.375,  2.4  
 21531, 2016, 01, 26, 14, 50, 05,  36.9415,  -97.6367,   5.430,  2.4  
 21532, 2016, 01, 26, 17, 30, 04,  36.0846,  -97.4476,   7.051,  2.5  
 21533, 2016, 01, 26, 18, 48, 33,  36.0845,  -97.4467,   7.050,  2.9  
 21534, 2016, 01, 26, 19, 44, 23,  36.6341,  -97.7060,   7.861,  2.8  
 21535, 2016, 01, 26, 20, 21, 25,  36.8571,  -97.9981,   4.479,  2.6  
 21536, 2016, 01, 26, 20, 42, 35,  36.7371,  -98.3388,   5.138,  2.4  
 21537, 2016, 01, 26, 23, 55, 13,  36.0784,  -96.8764,   5.099,  1.8  
 21538, 2016, 01, 27, 02, 25, 20,  36.9389,  -97.6388,   4.672,  2.4  
 21539, 2016, 01, 27, 04, 28, 56,  35.9495,  -97.3934,   7.288,  2.7  
 21540, 2016, 01, 27, 06, 04, 03,  36.0090,  -97.3272,   6.489,  2.2  
 21541, 2016, 01, 27, 07, 56, 52,  36.5006,  -97.2976,   5.988,  2.8  
 21542, 2016, 01, 27, 08, 02, 17,  36.4487,  -98.7868,   6.644,  2.3  
 21543, 2016, 01, 27, 19, 01, 11,  35.7746,  -97.4540,   5.103,  2.3  
 21544, 2016, 01, 27, 21, 28, 18,  36.8165,  -97.7786,   5.322,  2.3  
 21545, 2016, 01, 27, 21, 34, 53,  36.8228,  -97.7754,   4.838,  2.2  
 21546, 2016, 01, 27, 21, 46, 20,  36.1683,  -96.7701,   4.389,  2.4  
 21547, 2016, 01, 27, 22, 05, 59,  35.9518,  -97.3868,   6.773,  2.4  
 21548, 2016, 01, 27, 22, 23, 33,  35.6687,  -97.4206,   6.758,  2.2  
 21549, 2016, 01, 27, 23, 19, 16,  36.7517,  -98.0686,   6.968,  2.2  
 21550, 2016, 01, 28, 00, 19, 04,  36.4699,  -98.2300,   7.501,  2.6  
 21551, 2016, 01, 28, 00, 50, 33,  36.7511,  -98.0675,   6.995,  3.2  
 21552, 2016, 01, 28, 01, 12, 22,  36.4796,  -98.7358,   8.574,  2.9  
 21553, 2016, 01, 28, 04, 38, 56,  36.0089,  -97.3270,   6.486,  2.8  
 21554, 2016, 01, 28, 07, 01, 32,  36.4711,  -98.7417,   7.470,  1.9  
 21555, 2016, 01, 28, 07, 01, 33,  36.4702,  -98.7397,   6.790,  1.9  
 21556, 2016, 01, 28, 07, 47, 26,  35.9841,  -96.8113,   3.833,  2.0  
 21557, 2016, 01, 28, 07, 58, 20,  36.1662,  -96.7716,   4.365,  2.2  
 21558, 2016, 01, 28, 08, 09, 23,  36.7293,  -98.7489,   5.465,  2.3  
 21559, 2016, 01, 28, 15, 07, 45,  35.6891,  -97.4649,   4.249,  3.1  
 21560, 2016, 01, 28, 16, 33, 07,  36.4962,  -97.0797,   6.510,  3.5  
 21561, 2016, 01, 28, 18, 32, 29,  36.5213,  -98.6862,   5.242,  2.2  
 21562, 2016, 01, 28, 21, 21, 49,  35.6584,  -97.3717,   5.760,  2.2  
 21563, 2016, 01, 28, 21, 34, 41,  36.3218,  -97.2124,   6.058,  2.6  
 21564, 2016, 01, 28, 22, 52, 05,  36.4590,  -98.1801,   7.495,  2.4  
 21565, 2016, 01, 29, 00, 00, 23,  35.5120,  -97.1681,   6.151,  2.4  
 21566, 2016, 01, 29, 02, 30, 18,  36.4732,  -98.7472,   6.787,  2.6  
 21567, 2016, 01, 29, 02, 51, 28,  36.8137,  -98.2707,   6.828,  2.6  
 21568, 2016, 01, 29, 03, 39, 55,  36.7352,  -98.7593,   6.834,  2.9  
 21569, 2016, 01, 29, 05, 32, 51,  36.1626,  -97.0436,   5.239,  2.3  
 21570, 2016, 01, 29, 05, 32, 52,  36.1611,  -97.0505,   6.279,  2.3  
 21571, 2016, 01, 29, 06, 51, 34,  36.5921,  -97.6204,   6.172,  2.7  
 21572, 2016, 01, 29, 07, 01, 55,  36.1601,  -97.0526,   6.261,  2.0  
 21573, 2016, 01, 29, 10, 36, 07,  36.6904,  -98.5012,   7.365,  2.5  
 21574, 2016, 01, 29, 11, 26, 59,  36.4737,  -98.7429,   6.734,  2.2  
 21575, 2016, 01, 29, 13, 28, 15,  36.7314,  -98.3533,   7.209,  2.7  
 21576, 2016, 01, 29, 13, 56, 59,  36.7950,  -97.8588,   3.078,  2.5  
 21577, 2016, 01, 29, 17, 11, 47,  36.8445,  -98.3084,   6.737,  2.0  
 21578, 2016, 01, 29, 17, 47, 12,  36.4762,  -98.7357,   6.867,  3.4  
 21579, 2016, 01, 29, 18, 55, 19,  36.4975,  -97.0725,   5.381,  2.4  
 21580, 2016, 01, 29, 19, 34, 40,  35.6399,  -97.2351,   5.576,  2.2  
 21581, 2016, 01, 29, 20, 02, 36,  36.4743,  -98.7415,   4.787,  2.3  
 21582, 2016, 01, 29, 20, 25, 44,  36.4694,  -98.7480,   6.764,  2.3  
 21583, 2016, 01, 29, 20, 27, 48,  36.4644,  -98.7412,   3.766,  3.4  
 21584, 2016, 01, 29, 20, 39, 16,  36.4664,  -98.7475,   6.975,  2.9  
 21585, 2016, 01, 29, 20, 43, 03,  36.4625,  -98.7537,   7.014,  2.8  
 21586, 2016, 01, 29, 20, 45, 22,  36.4626,  -98.7537,   7.040,  3.2  
 21587, 2016, 01, 29, 21, 49, 53,  36.4694,  -98.7461,   6.873,  2.5  
 21588, 2016, 01, 29, 21, 58, 08,  36.4706,  -98.7431,   6.875,  3.6  
 21589, 2016, 01, 29, 22, 16, 13,  36.6210,  -97.6667,   6.570,  2.6  
 21590, 2016, 01, 30, 00, 32, 26,  35.9496,  -97.3944,   7.304,  2.8  
 21591, 2016, 01, 30, 00, 44, 45,  36.4696,  -98.7479,   6.639,  2.4  
 21592, 2016, 01, 30, 00, 55, 59,  36.8178,  -97.6194,   6.101,  2.2  
 21593, 2016, 01, 30, 01, 20, 52,  36.9336,  -97.9772,   6.125,  2.7  
 21594, 2016, 01, 30, 02, 38, 14,  35.9394,  -96.9096,   3.185,  2.3  
 21595, 2016, 01, 30, 03, 28, 43,  35.6506,  -97.4137,   5.781,  1.7  
 21596, 2016, 01, 30, 03, 28, 44,  35.6498,  -97.4206,   6.514,  1.7  
 21597, 2016, 01, 30, 03, 49, 59,  35.6688,  -97.4239,   6.467,  2.1  
 21598, 2016, 01, 30, 04, 22, 48,  36.8100,  -97.6184,   6.329,  2.5  
 21599, 2016, 01, 30, 07, 19, 26,  36.7833,  -98.2735,   6.828,  2.4  
 21600, 2016, 01, 30, 08, 47, 57,  36.1949,  -97.4223,   5.657,  2.7  
 21601, 2016, 01, 30, 11, 49, 37,  36.4955,  -98.7162,   7.054,  2.8  
 21602, 2016, 01, 30, 12, 03, 06,  36.4772,  -98.2083,   7.181,  2.4  
 21603, 2016, 01, 30, 16, 41, 27,  36.0277,  -97.1275,   6.545,  2.5  
 21604, 2016, 01, 30, 19, 01, 58,  35.6397,  -97.2362,   5.875,  2.5  
 21605, 2016, 01, 30, 19, 01, 59,  35.6401,  -97.2449,   5.747,  2.5  
 21606, 2016, 01, 30, 19, 06, 01,  35.6383,  -97.7790,   5.046,  2.4  
 21607, 2016, 01, 30, 19, 20, 11,  35.4204,  -96.5823,   5.999,  3.1  
 21608, 2016, 01, 30, 21, 19, 35,  36.8583,  -97.9959,   3.768,  2.6  
 21609, 2016, 01, 30, 22, 16, 42,  36.4759,  -98.7337,   7.208,  3.0  
 21610, 2016, 01, 31, 06, 55, 12,  36.3964,  -96.7159,   5.517,  2.3  
 21611, 2016, 01, 31, 07, 40, 12,  35.6582,  -97.3976,   6.433,  2.8  
 21612, 2016, 01, 31, 08, 56, 46,  36.3949,  -96.7223,   4.974,  3.5  
 21613, 2016, 01, 31, 11, 00, 32,  36.4946,  -97.0728,   6.534,  2.5  
 21614, 2016, 01, 31, 22, 41, 19,  36.0526,  -97.2173,   7.778,  2.6  
 21615, 2016, 01, 31, 23, 23, 46,  36.2538,  -98.4285,   4.913,  2.7  
 21616, 2016, 02, 01, 00, 02, 24,  36.4835,  -98.1637,   8.149,  2.4  
 21617, 2016, 02, 01, 02, 01, 16,  36.1219,  -97.0752,   7.749,  2.0  
 21618, 2016, 02, 01, 02, 05, 26,  35.6397,  -97.2437,   5.756,  2.5  
 21619, 2016, 02, 01, 02, 26, 31,  36.4791,  -98.7321,   7.262,  1.7  
 21620, 2016, 02, 01, 02, 34, 09,  36.4788,  -98.7323,   7.271,  1.9  
 21621, 2016, 02, 01, 06, 45, 58,  36.1230,  -97.0712,   7.738,  1.9  
 21622, 2016, 02, 01, 09, 45, 24,  36.1237,  -97.0694,   7.609,  3.0  
 21623, 2016, 02, 01, 11, 00, 58,  35.6352,  -97.7764,   5.254,  2.2  
 21624, 2016, 02, 01, 14, 33, 33,  37.0267,  -97.7774,   3.523,  2.4  
 21625, 2016, 02, 01, 14, 52, 39,  36.7663,  -98.0570,   5.958,  2.3  
 21626, 2016, 02, 01, 17, 57, 00,  35.9416,  -97.3007,   5.352,  2.2  
 21627, 2016, 02, 01, 18, 05, 17,  36.7773,  -98.0047,   7.755,  2.7  
 21628, 2016, 02, 01, 18, 30, 45,  36.4646,  -98.7293,   1.896,  2.9  
 21629, 2016, 02, 01, 20, 16, 51,  37.1295,  -97.6589,   4.553,  1.8  
 21630, 2016, 02, 01, 21, 45, 31,  36.6931,  -97.6774,   6.704,  2.5  
 21631, 2016, 02, 01, 22, 37, 45,  36.8211,  -97.7731,   5.260,  2.3  
 21632, 2016, 02, 01, 23, 21, 17,  36.7748,  -97.8650,   6.105,  2.3  
 21633, 2016, 02, 02, 00, 33, 55,  37.3286,  -97.8018,   5.340,  1.7  
 21634, 2016, 02, 02, 01, 06, 19,  36.1219,  -97.0752,   7.748,  2.0  
 21635, 2016, 02, 02, 02, 29, 58,  36.4679,  -98.7415,   7.162,  3.6  
 21636, 2016, 02, 02, 02, 49, 55,  36.0390,  -96.7751,   3.982,  2.4  
 21637, 2016, 02, 02, 02, 52, 25,  36.0619,  -97.4859,   5.254,  2.2  
 21638, 2016, 02, 02, 03, 16, 19,  36.4718,  -98.7387,   7.141,  2.6  
 21639, 2016, 02, 02, 05, 21, 07,  35.9858,  -97.4274,   6.092,  2.5  
 21640, 2016, 02, 02, 08, 20, 35,  36.4686,  -98.7412,   7.231,  2.8  
 21641, 2016, 02, 02, 12, 12, 53,  36.7573,  -97.6010,   4.989,  2.3  
 21642, 2016, 02, 02, 13, 32, 26,  36.4675,  -98.7421,   7.069,  3.4  
 21643, 2016, 02, 02, 15, 21, 59,  36.1231,  -97.0721,   7.614,  2.1  
 21644, 2016, 02, 02, 20, 48, 46,  36.1150,  -97.2310,   5.507,  2.1  
 21645, 2016, 02, 02, 23, 58, 18,  36.0277,  -97.1279,   6.551,  2.1  
 21646, 2016, 02, 03, 01, 46, 02,  37.0488,  -97.9170,   5.557,  2.1  
 21647, 2016, 02, 03, 04, 18, 00,  36.5349,  -97.7294,   6.892,  2.3  
 21648, 2016, 02, 03, 07, 00, 43,  35.9553,  -97.3751,   5.520,  3.2  
 21649, 2016, 02, 03, 07, 27, 31,  36.2807,  -97.4831,   7.244,  2.2  
 21650, 2016, 02, 03, 17, 36, 57,  35.6650,  -97.4150,   6.932,  2.8  
 21651, 2016, 02, 03, 17, 36, 58,  35.6686,  -97.4080,   6.614,  2.8  
 21652, 2016, 02, 03, 23, 11, 28,  36.8069,  -97.6227,   6.293,  3.5  
 21653, 2016, 02, 04, 01, 43, 17,  35.9933,  -96.8000,   4.253,  2.5  
 21654, 2016, 02, 04, 01, 43, 18,  35.9876,  -96.8052,   3.473,  2.5  
 21655, 2016, 02, 04, 02, 11, 39,  37.0493,  -97.7471,   3.386,  2.1  
 21656, 2016, 02, 04, 02, 16, 38,  35.9916,  -96.8011,   4.604,  2.6  
 21657, 2016, 02, 04, 02, 16, 39,  35.9869,  -96.8058,   3.533,  2.6  
 21658, 2016, 02, 04, 03, 47, 26,  37.0936,  -98.0349,   5.262,  2.6  
 21659, 2016, 02, 04, 04, 22, 23,  35.6607,  -97.4002,   7.191,  2.4  
 21660, 2016, 02, 04, 06, 27, 38,  36.4674,  -98.7454,   7.001,  2.7  
 21661, 2016, 02, 04, 07, 27, 14,  37.0951,  -98.0339,   5.262,  2.0  
 21662, 2016, 02, 04, 13, 24, 08,  35.6606,  -97.3997,   7.194,  2.3  
 21663, 2016, 02, 04, 13, 24, 09,  35.6626,  -97.3902,   6.387,  2.3  
 21664, 2016, 02, 04, 13, 53, 10,  36.7415,  -97.5338,   4.449,  2.0  
 21665, 2016, 02, 04, 16, 36, 02,  36.1781,  -96.8053,   4.633,  2.1  
 21666, 2016, 02, 04, 18, 06, 59,  37.2241,  -97.5869,   5.103,  2.2  
 21667, 2016, 02, 04, 20, 27, 40,  35.9497,  -97.3945,   7.326,  3.3  
 21668, 2016, 02, 04, 21, 48, 09,  35.9497,  -97.3960,   7.342,  2.6  
 21669, 2016, 02, 05, 00, 28, 28,  37.0948,  -98.0336,   5.265,  1.8  
 21670, 2016, 02, 05, 06, 14, 20,  36.4741,  -98.7361,   7.439,  2.2  
 21671, 2016, 02, 05, 08, 08, 57,  36.4771,  -98.7390,   6.857,  2.9  
 21672, 2016, 02, 05, 10, 48, 37,  36.3166,  -97.5520,   7.316,  2.6  
 21673, 2016, 02, 05, 11, 22, 12,  36.0604,  -97.4919,   6.137,  2.5  
 21674, 2016, 02, 05, 11, 38, 50,  36.3160,  -97.5532,   7.344,  3.1  
 21675, 2016, 02, 05, 11, 53, 21,  35.7550,  -96.6403,   2.939,  2.0  
 21676, 2016, 02, 05, 13, 21, 44,  36.1734,  -97.2637,   5.313,  3.1  
 21677, 2016, 02, 05, 15, 12, 59,  36.2712,  -97.4614,   6.045,  2.4  
 21678, 2016, 02, 05, 16, 06, 24,  36.5654,  -97.8141,   6.318,  3.1  
 21679, 2016, 02, 05, 16, 09, 30,  36.5663,  -97.8148,   6.291,  3.5  
 21680, 2016, 02, 05, 23, 06, 17,  36.5656,  -97.8141,   6.321,  2.6  
 21681, 2016, 02, 06, 00, 00, 15,  36.0087,  -97.3267,   6.465,  2.3  
 21682, 2016, 02, 06, 01, 55, 21,  36.7675,  -97.7684,   4.395,  2.2  
 21683, 2016, 02, 06, 07, 02, 43,  35.9715,  -97.1918,   7.059,  2.5  
 21684, 2016, 02, 06, 07, 28, 11,  35.9714,  -97.1911,   7.101,  2.7  
 21685, 2016, 02, 06, 07, 53, 04,  36.9181,  -97.8262,   1.282,  2.4  
 21686, 2016, 02, 06, 08, 24, 38,  35.9716,  -97.1862,   7.126,  2.4  
 21687, 2016, 02, 06, 08, 25, 49,  35.9714,  -97.1865,   7.139,  2.2  
 21688, 2016, 02, 06, 08, 34, 45,  35.9715,  -97.1853,   7.121,  2.7  
 21689, 2016, 02, 06, 08, 41, 13,  35.9714,  -97.1902,   7.122,  2.2  
 21690, 2016, 02, 06, 09, 13, 48,  35.9717,  -97.1888,   7.082,  3.1  
 21691, 2016, 02, 06, 09, 19, 18,  35.9712,  -97.1831,   7.157,  3.1  
 21692, 2016, 02, 06, 09, 24, 41,  35.5349,  -96.7612,   5.549,  2.2  
 21693, 2016, 02, 06, 09, 31, 41,  35.9714,  -97.1882,   7.137,  2.1  
 21694, 2016, 02, 06, 10, 21, 24,  35.9720,  -97.1873,   7.067,  2.1  
 21695, 2016, 02, 06, 10, 46, 15,  35.9714,  -97.1873,   7.151,  2.3  
 21696, 2016, 02, 06, 11, 10, 26,  35.9714,  -97.1905,   7.158,  2.0  
 21697, 2016, 02, 06, 11, 14, 51,  35.9714,  -97.1902,   7.179,  2.1  
 21698, 2016, 02, 06, 11, 42, 29,  35.9712,  -97.1813,   7.170,  2.3  
 21699, 2016, 02, 06, 12, 46, 05,  35.9722,  -97.1884,   7.011,  2.5  
 21700, 2016, 02, 06, 12, 58, 18,  36.1748,  -97.2562,   7.347,  2.2  
 21701, 2016, 02, 06, 15, 12, 29,  36.1275,  -97.2832,   5.786,  2.9  
 21702, 2016, 02, 06, 16, 05, 56,  36.4350,  -98.6847,   6.464,  2.4  
 21703, 2016, 02, 06, 16, 22, 49,  36.1280,  -97.2809,   5.598,  2.5  
 21704, 2016, 02, 06, 18, 58, 48,  37.0607,  -97.9382,   5.744,  1.9  
 21705, 2016, 02, 06, 20, 35, 49,  35.9714,  -97.1896,   7.137,  1.9  
 21706, 2016, 02, 06, 20, 39, 09,  36.8192,  -97.7750,   5.451,  3.4  
 21707, 2016, 02, 06, 20, 48, 20,  37.0649,  -97.7322,   3.417,  2.1  
 21708, 2016, 02, 06, 21, 04, 25,  35.9714,  -97.1905,   7.154,  1.9  
 21709, 2016, 02, 06, 21, 08, 02,  36.6538,  -98.4622,   7.214,  2.7  
 21710, 2016, 02, 06, 21, 15, 50,  35.9715,  -97.1899,   7.128,  2.8  
 21711, 2016, 02, 06, 21, 20, 04,  35.9716,  -97.1962,   7.086,  2.6  
 21712, 2016, 02, 06, 21, 59, 54,  35.9710,  -97.1854,   7.318,  3.7  
 21713, 2016, 02, 06, 22, 10, 16,  35.9714,  -97.1986,   7.099,  2.4  
 21714, 2016, 02, 06, 22, 22, 10,  35.9713,  -97.1833,   7.273,  2.7  
 21715, 2016, 02, 07, 00, 06, 41,  36.5171,  -98.0900,   6.448,  2.5  
 21716, 2016, 02, 07, 00, 45, 01,  36.5061,  -99.0555,   7.634,  2.7  
 21717, 2016, 02, 07, 01, 21, 25,  36.7948,  -97.8587,   3.024,  2.8  
 21718, 2016, 02, 07, 02, 25, 47,  36.6844,  -97.9952,   6.044,  2.5  
 21719, 2016, 02, 07, 04, 42, 56,  35.6003,  -97.1908,   5.440,  2.3  
 21720, 2016, 02, 07, 04, 49, 58,  35.4905,  -97.1262,   5.422,  2.5  
 21721, 2016, 02, 07, 09, 02, 24,  36.2845,  -97.5188,   6.831,  2.5  
 21722, 2016, 02, 07, 09, 19, 55,  36.7891,  -98.2780,   6.591,  2.5  
 21723, 2016, 02, 07, 10, 39, 32,  35.9721,  -96.9132,   3.214,  2.6  
 21724, 2016, 02, 07, 11, 06, 09,  36.6668,  -98.4492,   5.374,  1.8  
 21725, 2016, 02, 07, 12, 20, 34,  36.1270,  -97.2797,   5.956,  2.6  
 21726, 2016, 02, 07, 12, 51, 01,  36.1269,  -97.2790,   6.048,  2.1  
 21727, 2016, 02, 07, 16, 10, 01,  35.9713,  -97.1885,   7.155,  3.6  
 21728, 2016, 02, 07, 16, 26, 28,  35.9716,  -97.1963,   7.105,  2.5  
 21729, 2016, 02, 07, 17, 44, 18,  36.8936,  -97.6735,   6.621,  2.5  
 21730, 2016, 02, 08, 00, 23, 54,  35.8962,  -96.7438,   3.918,  2.7  
 21731, 2016, 02, 08, 01, 39, 45,  36.6896,  -98.2630,   6.523,  2.7  
 21732, 2016, 02, 08, 01, 42, 32,  36.3087,  -98.1446,   7.108,  2.6  
 21733, 2016, 02, 08, 02, 49, 37,  36.0086,  -97.3267,   6.436,  2.4  
 21734, 2016, 02, 08, 03, 53, 40,  36.1165,  -97.5842,   6.987,  2.8  
 21735, 2016, 02, 08, 06, 33, 34,  36.5012,  -99.0628,   7.531,  2.7  
 21736, 2016, 02, 08, 08, 02, 13,  35.5412,  -97.3165,   5.380,  3.5  
 21737, 2016, 02, 08, 14, 34, 14,  36.4358,  -98.6859,   6.455,  2.9  
 21738, 2016, 02, 08, 20, 57, 06,  36.2567,  -96.7454,   4.492,  2.1  
 21739, 2016, 02, 09, 05, 17, 42,  36.2551,  -96.7566,   4.690,  2.7  
 21740, 2016, 02, 09, 10, 33, 53,  36.4777,  -98.7388,   6.526,  2.3  
 21741, 2016, 02, 09, 10, 47, 05,  36.1371,  -97.4620,   5.093,  2.6  
 21742, 2016, 02, 09, 13, 18, 22,  36.1168,  -96.8133,   4.923,  2.9  
 21743, 2016, 02, 09, 15, 38, 58,  36.2578,  -96.7473,   4.815,  3.4  
 21744, 2016, 02, 09, 15, 38, 59,  36.2558,  -96.7552,   4.664,  3.4  
 21745, 2016, 02, 09, 17, 04, 57,  35.9920,  -96.7557,   4.038,  2.5  
 21746, 2016, 02, 09, 18, 43, 38,  36.2545,  -96.7584,   4.669,  2.3  
 21747, 2016, 02, 09, 21, 24, 36,  35.6635,  -97.4086,   7.236,  2.3  
 21748, 2016, 02, 09, 22, 00, 46,  36.2606,  -97.9836,   5.997,  2.2  
 21749, 2016, 02, 09, 23, 50, 43,  37.2254,  -97.5851,   5.278,  2.3  
 21750, 2016, 02, 10, 06, 15, 56,  36.2815,  -96.6608,   5.821,  2.7  
